Easting,Northing
504700,185800
504700,185900
504700,186000
504700,186100
504700,186200
504700,186300
504700,186400
504700,186500
504700,186600
504700,186700
504700,186800
504700,186900
504700,187000
504700,187100
504700,187200
504700,187300
504700,187400
504700,187500
504700,187600
504700,187700
504700,187800
504700,187900
504700,188000
504700,188100
504700,188200
504700,188300
504700,188400
504700,188500
504700,188600
504700,188700
504700,188800
504700,188900
504700,189000
504700,189100
504700,189200
504700,189300
504700,189400
504700,189500
504700,189600
504700,189700
504700,189800
504700,189900
504700,190000
504800,180100
504800,180200
504800,180300
504800,180400
504800,180500
504800,180600
504800,180700
504800,180800
504800,180900
504800,181000
504800,181100
504800,181200
504800,181300
504800,181400
504800,181500
504800,181600
504800,181700
504800,181800
504800,181900
504800,182000
504800,182100
504800,182200
504800,182300
504800,182400
504800,182500
504800,182600
504800,182700
504800,182800
504800,182900
504800,183000
504800,183100
504800,183200
504800,183300
504800,183400
504800,183500
504800,183600
504800,183700
504800,183800
504800,183900
504800,184000
504800,184100
504800,184200
504800,184300
504800,184400
504800,184500
504800,184600
504800,184700
504800,184800
504800,184900
504800,185000
504800,185100
504800,185200
504800,185300
504800,185400
504800,185500
504800,185600
504800,185700
504800,185800
504800,185900
504800,186000
504800,186100
504800,186200
504800,186300
504800,186400
504800,186500
504800,186600
504800,186700
504800,186800
504800,186900
504800,187000
504800,187100
504800,187200
504800,187300
504800,187400
504800,187500
504800,187600
504800,187700
504800,187800
504800,187900
504800,188000
504800,188100
504800,188200
504800,188300
504800,188400
504800,188500
504800,188600
504800,188700
504800,188800
504800,188900
504800,189000
504800,189100
504800,189200
504800,189300
504800,189400
504800,189500
504800,189600
504800,189700
504800,189800
504800,189900
504800,190000
504900,180100
504900,180200
504900,180300
504900,180400
504900,180500
504900,180600
504900,180700
504900,180800
504900,180900
504900,181000
504900,181100
504900,181200
504900,181300
504900,181400
504900,181500
504900,181600
504900,181700
504900,181800
504900,181900
504900,182000
504900,182100
504900,182200
504900,182300
504900,182400
504900,182500
504900,182600
504900,182700
504900,182800
504900,182900
504900,183000
504900,183100
504900,183200
504900,183300
504900,183400
504900,183500
504900,183600
504900,183700
504900,183800
504900,183900
504900,184000
504900,184100
504900,184200
504900,184300
504900,184400
504900,184500
504900,184600
504900,184700
504900,184800
504900,184900
504900,185000
504900,185100
504900,185200
504900,185300
504900,185400
504900,185500
504900,185600
504900,185700
504900,185800
504900,185900
504900,186000
504900,186100
504900,186200
504900,186300
504900,186400
504900,186500
504900,186600
504900,186700
504900,186800
504900,186900
504900,187000
504900,187100
504900,187200
504900,187300
504900,187400
504900,187500
504900,187600
504900,187700
504900,187800
504900,187900
504900,188000
504900,188100
504900,188200
504900,188300
504900,188400
504900,188500
504900,188600
504900,188700
504900,188800
504900,188900
504900,189000
504900,189100
504900,189200
504900,189300
504900,189400
504900,189500
504900,189600
504900,189700
504900,189800
504900,189900
504900,190000
505000,180100
505000,180200
505000,180300
505000,180400
505000,180500
505000,180600
505000,180700
505000,180800
505000,180900
505000,181000
505000,181100
505000,181200
505000,181300
505000,181400
505000,181500
505000,181600
505000,181700
505000,181800
505000,181900
505000,182000
505000,182100
505000,182200
505000,182300
505000,182400
505000,182500
505000,182600
505000,182700
505000,182800
505000,182900
505000,183000
505000,183100
505000,183200
505000,183300
505000,183400
505000,183500
505000,183600
505000,183700
505000,183800
505000,183900
505000,184000
505000,184100
505000,184200
505000,184300
505000,184400
505000,184500
505000,184600
505000,184700
505000,184800
505000,184900
505000,185000
505000,185100
505000,185200
505000,185300
505000,185400
505000,185500
505000,185600
505000,185700
505000,185800
505000,185900
505000,186000
505000,186100
505000,186200
505000,186300
505000,186400
505000,186500
505000,186600
505000,186700
505000,186800
505000,186900
505000,187000
505000,187100
505000,187200
505000,187300
505000,187400
505000,187500
505000,187600
505000,187700
505000,187800
505000,187900
505000,188000
505000,188100
505000,188200
505000,188300
505000,188400
505000,188500
505000,188600
505000,188700
505000,188800
505000,188900
505000,189000
505000,189100
505000,189200
505000,189300
505000,189400
505000,189500
505000,189600
505000,189700
505000,189800
505000,189900
505000,190000
505100,180100
505100,180200
505100,180300
505100,180400
505100,180500
505100,180600
505100,180700
505100,180800
505100,180900
505100,181000
505100,181100
505100,181200
505100,181300
505100,181400
505100,181500
505100,181600
505100,181700
505100,181800
505100,181900
505100,182000
505100,182100
505100,182200
505100,182300
505100,182400
505100,182500
505100,182600
505100,182700
505100,182800
505100,182900
505100,183000
505100,183100
505100,183200
505100,183300
505100,183400
505100,183500
505100,183600
505100,183700
505100,183800
505100,183900
505100,184000
505100,184100
505100,184200
505100,184300
505100,184400
505100,184500
505100,184600
505100,184700
505100,184800
505100,184900
505100,185000
505100,185100
505100,185200
505100,185300
505100,185400
505100,185500
505100,185600
505100,185700
505100,185800
505100,185900
505100,186000
505100,186100
505100,186200
505100,186300
505100,186400
505100,186500
505100,186600
505100,186700
505100,186800
505100,186900
505100,187000
505100,187100
505100,187200
505100,187300
505100,187400
505100,187500
505100,187600
505100,187700
505100,187800
505100,187900
505100,188000
505100,188100
505100,188200
505100,188300
505100,188400
505100,188500
505100,188600
505100,188700
505100,188800
505100,188900
505100,189000
505100,189100
505100,189200
505100,189300
505100,189400
505100,189500
505100,189600
505100,189700
505100,189800
505100,189900
505100,190000
505200,180100
505200,180200
505200,180300
505200,180400
505200,180500
505200,180600
505200,180700
505200,180800
505200,180900
505200,181000
505200,181100
505200,181200
505200,181300
505200,181400
505200,181500
505200,181600
505200,181700
505200,181800
505200,181900
505200,182000
505200,182100
505200,182200
505200,182300
505200,182400
505200,182500
505200,182600
505200,182700
505200,182800
505200,182900
505200,183000
505200,183100
505200,183200
505200,183300
505200,183400
505200,183500
505200,183600
505200,183700
505200,183800
505200,183900
505200,184000
505200,184100
505200,184200
505200,184300
505200,184400
505200,184500
505200,184600
505200,184700
505200,184800
505200,184900
505200,185000
505200,185100
505200,185200
505200,185300
505200,185400
505200,185500
505200,185600
505200,185700
505200,185800
505200,185900
505200,186000
505200,186100
505200,186200
505200,186300
505200,186400
505200,186500
505200,186600
505200,186700
505200,186800
505200,186900
505200,187000
505200,187100
505200,187200
505200,187300
505200,187400
505200,187500
505200,187600
505200,187700
505200,187800
505200,187900
505200,188000
505200,188100
505200,188200
505200,188300
505200,188400
505200,188500
505200,188600
505200,188700
505200,188800
505200,188900
505200,189000
505200,189100
505200,189200
505200,189300
505200,189400
505200,189500
505200,189600
505200,189700
505200,189800
505200,189900
505200,190000
505300,180100
505300,180200
505300,180300
505300,180400
505300,180500
505300,180600
505300,180700
505300,180800
505300,180900
505300,181000
505300,181100
505300,181200
505300,181300
505300,181400
505300,181500
505300,181600
505300,181700
505300,181800
505300,181900
505300,182000
505300,182100
505300,182200
505300,182300
505300,182400
505300,182500
505300,182600
505300,182700
505300,182800
505300,182900
505300,183000
505300,183100
505300,183200
505300,183300
505300,183400
505300,183500
505300,183600
505300,183700
505300,183800
505300,183900
505300,184000
505300,184100
505300,184200
505300,184300
505300,184400
505300,184500
505300,184600
505300,184700
505300,184800
505300,184900
505300,185000
505300,185100
505300,185200
505300,185300
505300,185400
505300,185500
505300,185600
505300,185700
505300,185800
505300,185900
505300,186000
505300,186100
505300,186200
505300,186300
505300,186400
505300,186500
505300,186600
505300,186700
505300,186800
505300,186900
505300,187000
505300,187100
505300,187200
505300,187300
505300,187400
505300,187500
505300,187600
505300,187700
505300,187800
505300,187900
505300,188000
505300,188100
505300,188200
505300,188300
505300,188400
505300,188500
505300,188600
505300,188700
505300,188800
505300,188900
505300,189000
505300,189100
505300,189200
505300,189300
505300,189400
505300,189500
505300,189600
505300,189700
505300,189800
505300,189900
505300,190000
505400,180100
505400,180200
505400,180300
505400,180400
505400,180500
505400,180600
505400,180700
505400,180800
505400,180900
505400,181000
505400,181100
505400,181200
505400,181300
505400,181400
505400,181500
505400,181600
505400,181700
505400,181800
505400,181900
505400,182000
505400,182100
505400,182200
505400,182300
505400,182400
505400,182500
505400,182600
505400,182700
505400,182800
505400,182900
505400,183000
505400,183100
505400,183200
505400,183300
505400,183400
505400,183500
505400,183600
505400,183700
505400,183800
505400,183900
505400,184000
505400,184100
505400,184200
505400,184300
505400,184400
505400,184500
505400,184600
505400,184700
505400,184800
505400,184900
505400,185000
505400,185100
505400,185200
505400,185300
505400,185400
505400,185500
505400,185600
505400,185700
505400,185800
505400,185900
505400,186000
505400,186100
505400,186200
505400,186300
505400,186400
505400,186500
505400,186600
505400,186700
505400,186800
505400,186900
505400,187000
505400,187100
505400,187200
505400,187300
505400,187400
505400,187500
505400,187600
505400,187700
505400,187800
505400,187900
505400,188000
505400,188100
505400,188200
505400,188300
505400,188400
505400,188500
505400,188600
505400,188700
505400,188800
505400,188900
505400,189000
505400,189100
505400,189200
505400,189300
505400,189400
505400,189500
505400,189600
505400,189700
505400,189800
505400,189900
505400,190000
505500,180100
505500,180200
505500,180300
505500,180400
505500,180500
505500,180600
505500,180700
505500,180800
505500,180900
505500,181000
505500,181100
505500,181200
505500,181300
505500,181400
505500,181500
505500,181600
505500,181700
505500,181800
505500,181900
505500,182000
505500,182100
505500,182200
505500,182300
505500,182400
505500,182500
505500,182600
505500,182700
505500,182800
505500,182900
505500,183000
505500,183100
505500,183200
505500,183300
505500,183400
505500,183500
505500,183600
505500,183700
505500,183800
505500,183900
505500,184000
505500,184100
505500,184200
505500,184300
505500,184400
505500,184500
505500,184600
505500,184700
505500,184800
505500,184900
505500,185000
505500,185100
505500,185200
505500,185300
505500,185400
505500,185500
505500,185600
505500,185700
505500,185800
505500,185900
505500,186000
505500,186100
505500,186200
505500,186300
505500,186400
505500,186500
505500,186600
505500,186700
505500,186800
505500,186900
505500,187000
505500,187100
505500,187200
505500,187300
505500,187400
505500,187500
505500,187600
505500,187700
505500,187800
505500,187900
505500,188000
505500,188100
505500,188200
505500,188300
505500,188400
505500,188500
505500,188600
505500,188700
505500,188800
505500,188900
505500,189000
505500,189100
505500,189200
505500,189300
505500,189400
505500,189500
505500,189600
505500,189700
505500,189800
505500,189900
505500,190000
505600,180100
505600,180200
505600,180300
505600,180400
505600,180500
505600,180600
505600,180700
505600,180800
505600,180900
505600,181000
505600,181100
505600,181200
505600,181300
505600,181400
505600,181500
505600,181600
505600,181700
505600,181800
505600,181900
505600,182000
505600,182100
505600,182200
505600,182300
505600,182400
505600,182500
505600,182600
505600,182700
505600,182800
505600,182900
505600,183000
505600,183100
505600,183200
505600,183300
505600,183400
505600,183500
505600,183600
505600,183700
505600,183800
505600,183900
505600,184000
505600,184100
505600,184200
505600,184300
505600,184400
505600,184500
505600,184600
505600,184700
505600,184800
505600,184900
505600,185000
505600,185100
505600,185200
505600,185300
505600,185400
505600,185500
505600,185600
505600,185700
505600,185800
505600,185900
505600,186000
505600,186100
505600,186200
505600,186300
505600,186400
505600,186500
505600,186600
505600,186700
505600,186800
505600,186900
505600,187000
505600,187100
505600,187200
505600,187300
505600,187400
505600,187500
505600,187600
505600,187700
505600,187800
505600,187900
505600,188000
505600,188100
505600,188200
505600,188300
505600,188400
505600,188500
505600,188600
505600,188700
505600,188800
505600,188900
505600,189000
505600,189100
505600,189200
505600,189300
505600,189400
505600,189500
505600,189600
505600,189700
505600,189800
505600,189900
505600,190000
505700,180100
505700,180200
505700,180300
505700,180400
505700,180500
505700,180600
505700,180700
505700,180800
505700,180900
505700,181000
505700,181100
505700,181200
505700,181300
505700,181400
505700,181500
505700,181600
505700,181700
505700,181800
505700,181900
505700,182000
505700,182100
505700,182200
505700,182300
505700,182400
505700,182500
505700,182600
505700,182700
505700,182800
505700,182900
505700,183000
505700,183100
505700,183200
505700,183300
505700,183400
505700,183500
505700,183600
505700,183700
505700,183800
505700,183900
505700,184000
505700,184100
505700,184200
505700,184300
505700,184400
505700,184500
505700,184600
505700,184700
505700,184800
505700,184900
505700,185000
505700,185100
505700,185200
505700,185300
505700,185400
505700,185500
505700,185600
505700,185700
505700,185800
505700,185900
505700,186000
505700,186100
505700,186200
505700,186300
505700,186400
505700,186500
505700,186600
505700,186700
505700,186800
505700,186900
505700,187000
505700,187100
505700,187200
505700,187300
505700,187400
505700,187500
505700,187600
505700,187700
505700,187800
505700,187900
505700,188000
505700,188100
505700,188200
505700,188300
505700,188400
505700,188500
505700,188600
505700,188700
505700,188800
505700,188900
505700,189000
505700,189100
505700,189200
505700,189300
505700,189400
505700,189500
505700,189600
505700,189700
505700,189800
505700,189900
505700,190000
505800,180100
505800,180200
505800,180300
505800,180400
505800,180500
505800,180600
505800,180700
505800,180800
505800,180900
505800,181000
505800,181100
505800,181200
505800,181300
505800,181400
505800,181500
505800,181600
505800,181700
505800,181800
505800,181900
505800,182000
505800,182100
505800,182200
505800,182300
505800,182400
505800,182500
505800,182600
505800,182700
505800,182800
505800,182900
505800,183000
505800,183100
505800,183200
505800,183300
505800,183400
505800,183500
505800,183600
505800,183700
505800,183800
505800,183900
505800,184000
505800,184100
505800,184200
505800,184300
505800,184400
505800,184500
505800,184600
505800,184700
505800,184800
505800,184900
505800,185000
505800,185100
505800,185200
505800,185300
505800,185400
505800,185500
505800,185600
505800,185700
505800,185800
505800,185900
505800,186000
505800,186100
505800,186200
505800,186300
505800,186400
505800,186500
505800,186600
505800,186700
505800,186800
505800,186900
505800,187000
505800,187100
505800,187200
505800,187300
505800,187400
505800,187500
505800,187600
505800,187700
505800,187800
505800,187900
505800,188000
505800,188100
505800,188200
505800,188300
505800,188400
505800,188500
505800,188600
505800,188700
505800,188800
505800,188900
505800,189000
505800,189100
505800,189200
505800,189300
505800,189400
505800,189500
505800,189600
505800,189700
505800,189800
505800,189900
505800,190000
505900,180100
505900,180200
505900,180300
505900,180400
505900,180500
505900,180600
505900,180700
505900,180800
505900,180900
505900,181000
505900,181100
505900,181200
505900,181300
505900,181400
505900,181500
505900,181600
505900,181700
505900,181800
505900,181900
505900,182000
505900,182100
505900,182200
505900,182300
505900,182400
505900,182500
505900,182600
505900,182700
505900,182800
505900,182900
505900,183000
505900,183100
505900,183200
505900,183300
505900,183400
505900,183500
505900,183600
505900,183700
505900,183800
505900,183900
505900,184000
505900,184100
505900,184200
505900,184300
505900,184400
505900,184500
505900,184600
505900,184700
505900,184800
505900,184900
505900,185000
505900,185100
505900,185200
505900,185300
505900,185400
505900,185500
505900,185600
505900,185700
505900,185800
505900,185900
505900,186000
505900,186100
505900,186200
505900,186300
505900,186400
505900,186500
505900,186600
505900,186700
505900,186800
505900,186900
505900,187000
505900,187100
505900,187200
505900,187300
505900,187400
505900,187500
505900,187600
505900,187700
505900,187800
505900,187900
505900,188000
505900,188100
505900,188200
505900,188300
505900,188400
505900,188500
505900,188600
505900,188700
505900,188800
505900,188900
505900,189000
505900,189100
505900,189200
505900,189300
505900,189400
505900,189500
505900,189600
505900,189700
505900,189800
505900,189900
505900,190000
506000,180100
506000,180200
506000,180300
506000,180400
506000,180500
506000,180600
506000,180700
506000,180800
506000,180900
506000,181000
506000,181100
506000,181200
506000,181300
506000,181400
506000,181500
506000,181600
506000,181700
506000,181800
506000,181900
506000,182000
506000,182100
506000,182200
506000,182300
506000,182400
506000,182500
506000,182600
506000,182700
506000,182800
506000,182900
506000,183000
506000,183100
506000,183200
506000,183300
506000,183400
506000,183500
506000,183600
506000,183700
506000,183800
506000,183900
506000,184000
506000,184100
506000,184200
506000,184300
506000,184400
506000,184500
506000,184600
506000,184700
506000,184800
506000,184900
506000,185000
506000,185100
506000,185200
506000,185300
506000,185400
506000,185500
506000,185600
506000,185700
506000,185800
506000,185900
506000,186000
506000,186100
506000,186200
506000,186300
506000,186400
506000,186500
506000,186600
506000,186700
506000,186800
506000,186900
506000,187000
506000,187100
506000,187200
506000,187300
506000,187400
506000,187500
506000,187600
506000,187700
506000,187800
506000,187900
506000,188000
506000,188100
506000,188200
506000,188300
506000,188400
506000,188500
506000,188600
506000,188700
506000,188800
506000,188900
506000,189000
506000,189100
506000,189200
506000,189300
506000,189400
506000,189500
506000,189600
506000,189700
506000,189800
506000,189900
506000,190000
506100,180100
506100,180200
506100,180300
506100,180400
506100,180500
506100,180600
506100,180700
506100,180800
506100,180900
506100,181000
506100,181100
506100,181200
506100,181300
506100,181400
506100,181500
506100,181600
506100,181700
506100,181800
506100,181900
506100,182000
506100,182100
506100,182200
506100,182300
506100,182400
506100,182500
506100,182600
506100,182700
506100,182800
506100,182900
506100,183000
506100,183100
506100,183200
506100,183300
506100,183400
506100,183500
506100,183600
506100,183700
506100,183800
506100,183900
506100,184000
506100,184100
506100,184200
506100,184300
506100,184400
506100,184500
506100,184600
506100,184700
506100,184800
506100,184900
506100,185000
506100,185100
506100,185200
506100,185300
506100,185400
506100,185500
506100,185600
506100,185700
506100,185800
506100,185900
506100,186000
506100,186100
506100,186200
506100,186300
506100,186400
506100,186500
506100,186600
506100,186700
506100,186800
506100,186900
506100,187000
506100,187100
506100,187200
506100,187300
506100,187400
506100,187500
506100,187600
506100,187700
506100,187800
506100,187900
506100,188000
506100,188100
506100,188200
506100,188300
506100,188400
506100,188500
506100,188600
506100,188700
506100,188800
506100,188900
506100,189000
506100,189100
506100,189200
506100,189300
506100,189400
506100,189500
506100,189600
506100,189700
506100,189800
506100,189900
506100,190000
506200,180100
506200,180200
506200,180300
506200,180400
506200,180500
506200,180600
506200,180700
506200,180800
506200,180900
506200,181000
506200,181100
506200,181200
506200,181300
506200,181400
506200,181500
506200,181600
506200,181700
506200,181800
506200,181900
506200,182000
506200,182100
506200,182200
506200,182300
506200,182400
506200,182500
506200,182600
506200,182700
506200,182800
506200,182900
506200,183000
506200,183100
506200,183200
506200,183300
506200,183400
506200,183500
506200,183600
506200,183700
506200,183800
506200,183900
506200,184000
506200,184100
506200,184200
506200,184300
506200,184400
506200,184500
506200,184600
506200,184700
506200,184800
506200,184900
506200,185000
506200,185100
506200,185200
506200,185300
506200,185400
506200,185500
506200,185600
506200,185700
506200,185800
506200,185900
506200,186000
506200,186100
506200,186200
506200,186300
506200,186400
506200,186500
506200,186600
506200,186700
506200,186800
506200,186900
506200,187000
506200,187100
506200,187200
506200,187300
506200,187400
506200,187500
506200,187600
506200,187700
506200,187800
506200,187900
506200,188000
506200,188100
506200,188200
506200,188300
506200,188400
506200,188500
506200,188600
506200,188700
506200,188800
506200,188900
506200,189000
506200,189100
506200,189200
506200,189300
506200,189400
506200,189500
506200,189600
506200,189700
506200,189800
506200,189900
506200,190000
506300,180100
506300,180200
506300,180300
506300,180400
506300,180500
506300,180600
506300,180700
506300,180800
506300,180900
506300,181000
506300,181100
506300,181200
506300,181300
506300,181400
506300,181500
506300,181600
506300,181700
506300,181800
506300,181900
506300,182000
506300,182100
506300,182200
506300,182300
506300,182400
506300,182500
506300,182600
506300,182700
506300,182800
506300,182900
506300,183000
506300,183100
506300,183200
506300,183300
506300,183400
506300,183500
506300,183600
506300,183700
506300,183800
506300,183900
506300,184000
506300,184100
506300,184200
506300,184300
506300,184400
506300,184500
506300,184600
506300,184700
506300,184800
506300,184900
506300,185000
506300,185100
506300,185200
506300,185300
506300,185400
506300,185500
506300,185600
506300,185700
506300,185800
506300,185900
506300,186000
506300,186100
506300,186200
506300,186300
506300,186400
506300,186500
506300,186600
506300,186700
506300,186800
506300,186900
506300,187000
506300,187100
506300,187200
506300,187300
506300,187400
506300,187500
506300,187600
506300,187700
506300,187800
506300,187900
506300,188000
506300,188100
506300,188200
506300,188300
506300,188400
506300,188500
506300,188600
506300,188700
506300,188800
506300,188900
506300,189000
506300,189100
506300,189200
506300,189300
506300,189400
506300,189500
506300,189600
506300,189700
506300,189800
506300,189900
506300,190000
506400,180100
506400,180200
506400,180300
506400,180400
506400,180500
506400,180600
506400,180700
506400,180800
506400,180900
506400,181000
506400,181100
506400,181200
506400,181300
506400,181400
506400,181500
506400,181600
506400,181700
506400,181800
506400,181900
506400,182000
506400,182100
506400,182200
506400,182300
506400,182400
506400,182500
506400,182600
506400,182700
506400,182800
506400,182900
506400,183000
506400,183100
506400,183200
506400,183300
506400,183400
506400,183500
506400,183600
506400,183700
506400,183800
506400,183900
506400,184000
506400,184100
506400,184200
506400,184300
506400,184400
506400,184500
506400,184600
506400,184700
506400,184800
506400,184900
506400,185000
506400,185100
506400,185200
506400,185300
506400,185400
506400,185500
506400,185600
506400,185700
506400,185800
506400,185900
506400,186000
506400,186100
506400,186200
506400,186300
506400,186400
506400,186500
506400,186600
506400,186700
506400,186800
506400,186900
506400,187000
506400,187100
506400,187200
506400,187300
506400,187400
506400,187500
506400,187600
506400,187700
506400,187800
506400,187900
506400,188000
506400,188100
506400,188200
506400,188300
506400,188400
506400,188500
506400,188600
506400,188700
506400,188800
506400,188900
506400,189000
506400,189100
506400,189200
506400,189300
506400,189400
506400,189500
506400,189600
506400,189700
506400,189800
506400,189900
506400,190000
506500,180100
506500,180200
506500,180300
506500,180400
506500,180500
506500,180600
506500,180700
506500,180800
506500,180900
506500,181000
506500,181100
506500,181200
506500,181300
506500,181400
506500,181500
506500,181600
506500,181700
506500,181800
506500,181900
506500,182000
506500,182100
506500,182200
506500,182300
506500,182400
506500,182500
506500,182600
506500,182700
506500,182800
506500,182900
506500,183000
506500,183100
506500,183200
506500,183300
506500,183400
506500,183500
506500,183600
506500,183700
506500,183800
506500,183900
506500,184000
506500,184100
506500,184200
506500,184300
506500,184400
506500,184500
506500,184600
506500,184700
506500,184800
506500,184900
506500,185000
506500,185100
506500,185200
506500,185300
506500,185400
506500,185500
506500,185600
506500,185700
506500,185800
506500,185900
506500,186000
506500,186100
506500,186200
506500,186300
506500,186400
506500,186500
506500,186600
506500,186700
506500,186800
506500,186900
506500,187000
506500,187100
506500,187200
506500,187300
506500,187400
506500,187500
506500,187600
506500,187700
506500,187800
506500,187900
506500,188000
506500,188100
506500,188200
506500,188300
506500,188400
506500,188500
506500,188600
506500,188700
506500,188800
506500,188900
506500,189000
506500,189100
506500,189200
506500,189300
506500,189400
506500,189500
506500,189600
506500,189700
506500,189800
506500,189900
506500,190000
506600,180100
506600,180200
506600,180300
506600,180400
506600,180500
506600,180600
506600,180700
506600,180800
506600,180900
506600,181000
506600,181100
506600,181200
506600,181300
506600,181400
506600,181500
506600,181600
506600,181700
506600,181800
506600,181900
506600,182000
506600,182100
506600,182200
506600,182300
506600,182400
506600,182500
506600,182600
506600,182700
506600,182800
506600,182900
506600,183000
506600,183100
506600,183200
506600,183300
506600,183400
506600,183500
506600,183600
506600,183700
506600,183800
506600,183900
506600,184000
506600,184100
506600,184200
506600,184300
506600,184400
506600,184500
506600,184600
506600,184700
506600,184800
506600,184900
506600,185000
506600,185100
506600,185200
506600,185300
506600,185400
506600,185500
506600,185600
506600,185700
506600,185800
506600,185900
506600,186000
506600,186100
506600,186200
506600,186300
506600,186400
506600,186500
506600,186600
506600,186700
506600,186800
506600,186900
506600,187000
506600,187100
506600,187200
506600,187300
506600,187400
506600,187500
506600,187600
506600,187700
506600,187800
506600,187900
506600,188000
506600,188100
506600,188200
506600,188300
506600,188400
506600,188500
506600,188600
506600,188700
506600,188800
506600,188900
506600,189000
506600,189100
506600,189200
506600,189300
506600,189400
506600,189500
506600,189600
506600,189700
506600,189800
506600,189900
506600,190000
506700,180100
506700,180200
506700,180300
506700,180400
506700,180500
506700,180600
506700,180700
506700,180800
506700,180900
506700,181000
506700,181100
506700,181200
506700,181300
506700,181400
506700,181500
506700,181600
506700,181700
506700,181800
506700,181900
506700,182000
506700,182100
506700,182200
506700,182300
506700,182400
506700,182500
506700,182600
506700,182700
506700,182800
506700,182900
506700,183000
506700,183100
506700,183200
506700,183300
506700,183400
506700,183500
506700,183600
506700,183700
506700,183800
506700,183900
506700,184000
506700,184100
506700,184200
506700,184300
506700,184400
506700,184500
506700,184600
506700,184700
506700,184800
506700,184900
506700,185000
506700,185100
506700,185200
506700,185300
506700,185400
506700,185500
506700,185600
506700,185700
506700,185800
506700,185900
506700,186000
506700,186100
506700,186200
506700,186300
506700,186400
506700,186500
506700,186600
506700,186700
506700,186800
506700,186900
506700,187000
506700,187100
506700,187200
506700,187300
506700,187400
506700,187500
506700,187600
506700,187700
506700,187800
506700,187900
506700,188000
506700,188100
506700,188200
506700,188300
506700,188400
506700,188500
506700,188600
506700,188700
506700,188800
506700,188900
506700,189000
506700,189100
506700,189200
506700,189300
506700,189400
506700,189500
506700,189600
506700,189700
506700,189800
506700,189900
506700,190000
506800,180100
506800,180200
506800,180300
506800,180400
506800,180500
506800,180600
506800,180700
506800,180800
506800,180900
506800,181000
506800,181100
506800,181200
506800,181300
506800,181400
506800,181500
506800,181600
506800,181700
506800,181800
506800,181900
506800,182000
506800,182100
506800,182200
506800,182300
506800,182400
506800,182500
506800,182600
506800,182700
506800,182800
506800,182900
506800,183000
506800,183100
506800,183200
506800,183300
506800,183400
506800,183500
506800,183600
506800,183700
506800,183800
506800,183900
506800,184000
506800,184100
506800,184200
506800,184300
506800,184400
506800,184500
506800,184600
506800,184700
506800,184800
506800,184900
506800,185000
506800,185100
506800,185200
506800,185300
506800,185400
506800,185500
506800,185600
506800,185700
506800,185800
506800,185900
506800,186000
506800,186100
506800,186200
506800,186300
506800,186400
506800,186500
506800,186600
506800,186700
506800,186800
506800,186900
506800,187000
506800,187100
506800,187200
506800,187300
506800,187400
506800,187500
506800,187600
506800,187700
506800,187800
506800,187900
506800,188000
506800,188100
506800,188200
506800,188300
506800,188400
506800,188500
506800,188600
506800,188700
506800,188800
506800,188900
506800,189000
506800,189100
506800,189200
506800,189300
506800,189400
506800,189500
506800,189600
506800,189700
506800,189800
506800,189900
506800,190000
506900,180100
506900,180200
506900,180300
506900,180400
506900,180500
506900,180600
506900,180700
506900,180800
506900,180900
506900,181000
506900,181100
506900,181200
506900,181300
506900,181400
506900,181500
506900,181600
506900,181700
506900,181800
506900,181900
506900,182000
506900,182100
506900,182200
506900,182300
506900,182400
506900,182500
506900,182600
506900,182700
506900,182800
506900,182900
506900,183000
506900,183100
506900,183200
506900,183300
506900,183400
506900,183500
506900,183600
506900,183700
506900,183800
506900,183900
506900,184000
506900,184100
506900,184200
506900,184300
506900,184400
506900,184500
506900,184600
506900,184700
506900,184800
506900,184900
506900,185000
506900,185100
506900,185200
506900,185300
506900,185400
506900,185500
506900,185600
506900,185700
506900,185800
506900,185900
506900,186000
506900,186100
506900,186200
506900,186300
506900,186400
506900,186500
506900,186600
506900,186700
506900,186800
506900,186900
506900,187000
506900,187100
506900,187200
506900,187300
506900,187400
506900,187500
506900,187600
506900,187700
506900,187800
506900,187900
506900,188000
506900,188100
506900,188200
506900,188300
506900,188400
506900,188500
506900,188600
506900,188700
506900,188800
506900,188900
506900,189000
506900,189100
506900,189200
506900,189300
506900,189400
506900,189500
506900,189600
506900,189700
506900,189800
506900,189900
506900,190000
507000,180100
507000,180200
507000,180300
507000,180400
507000,180500
507000,180600
507000,180700
507000,180800
507000,180900
507000,181000
507000,181100
507000,181200
507000,181300
507000,181400
507000,181500
507000,181600
507000,181700
507000,181800
507000,181900
507000,182000
507000,182100
507000,182200
507000,182300
507000,182400
507000,182500
507000,182600
507000,182700
507000,182800
507000,182900
507000,183000
507000,183100
507000,183200
507000,183300
507000,183400
507000,183500
507000,183600
507000,183700
507000,183800
507000,183900
507000,184000
507000,184100
507000,184200
507000,184300
507000,184400
507000,184500
507000,184600
507000,184700
507000,184800
507000,184900
507000,185000
507000,185100
507000,185200
507000,185300
507000,185400
507000,185500
507000,185600
507000,185700
507000,185800
507000,185900
507000,186000
507000,186100
507000,186200
507000,186300
507000,186400
507000,186500
507000,186600
507000,186700
507000,186800
507000,186900
507000,187000
507000,187100
507000,187200
507000,187300
507000,187400
507000,187500
507000,187600
507000,187700
507000,187800
507000,187900
507000,188000
507000,188100
507000,188200
507000,188300
507000,188400
507000,188500
507000,188600
507000,188700
507000,188800
507000,188900
