LRUniqueID,SalePrice,SaleDate,PCUnit,PropertyType,NewBuild,Freehold,Add1,Add2,Add3,Easting,Northing
{9FF0D969-6C6F-11ED-E053-6C04A8C06383},335000,06/12/2019,UB8 1GW,F,Y,L,"PANORAMA APARTMENTS, 2",FLAT 70,HAREFIELD ROAD,505333,184320
{9FF0D969-6BA6-11ED-E053-6C04A8C06383},790000,30/11/2018,UB10 0GQ,T,Y,F,8,,TANGMERE CRESCENT,506297,183602
{A96E4ACC-5A14-9205-E053-6C04A8C0DA09},460000,02/04/2020,UB4 8SW,T,N,F,346,,LANSBURY DRIVE,509634,182940
{B0A9D11B-A119-4C1F-E053-6C04A8C0D716},450000,12/08/2020,UB4 8ST,S,N,F,12,,LANGDALE DRIVE,509361,183212
{B0A9D11B-A1A3-4C1F-E053-6C04A8C0D716},425000,28/08/2020,UB3 2NZ,D,N,F,49,,JUDGE HEATH LANE,508919,180983
{B0A9D11B-A1A2-4C1F-E053-6C04A8C0D716},385000,29/07/2020,UB8 3SA,S,N,F,44,,ST PETERS ROAD,505950,181669
{B0A9D11B-9D6F-4C1F-E053-6C04A8C0D716},800000,27/08/2020,UB8 1NP,D,N,F,197,,PARK ROAD,506085,184535
{B0A9D11B-9E47-4C1F-E053-6C04A8C0D716},650000,24/08/2020,HA4 8HE,S,N,F,25,,MANOR WAY,509545,187556
{B5755FFE-3370-7D01-E053-6C04A8C036B6},450000,17/11/2020,UB10 9EA,T,N,F,50,,FLORISTON AVENUE,508307,184074
{B5755FFE-3395-7D01-E053-6C04A8C036B6},530000,08/10/2020,UB4 8NU,S,N,F,1,,KENMORE CRESCENT,509646,182778
{B5755FFE-32EA-7D01-E053-6C04A8C036B6},485000,16/10/2020,UB8 1PT,S,N,F,47,,BAWTREE ROAD,505607,184623
{B5755FFE-3432-7D01-E053-6C04A8C036B6},865000,28/10/2020,UB8 3RA,D,N,F,23,,THE CHANTRY,506750,182780
{B5755FFE-330A-7D01-E053-6C04A8C036B6},715000,16/10/2020,HA6 1JY,S,N,F,28,,CRANBOURNE ROAD,509889,189920
{B5755FFE-338A-7D01-E053-6C04A8C036B6},460000,09/10/2020,UB8 3QT,S,N,F,93,,ROYAL LANE,506683,181957
{BC8936BB-C36B-0E2C-E053-6C04A8C0DBF4},351000,15/01/2021,UB10 9EA,T,N,F,56,,FLORISTON AVENUE,508307,184074
{BC8936BB-32F0-0E2C-E053-6C04A8C0DBF4},346950,27/08/2020,UB10 0YH,F,Y,L,"BLACKBURN HOUSE, 5",FLAT 7,HORNCHURCH ROAD,506233,183913
{BC8936BB-C7E0-0E2C-E053-6C04A8C0DBF4},340000,08/01/2021,HA4 6JW,F,N,L,RUISLIP COURT,19,WEST END ROAD,509700,186592
{B0A9D11B-3A53-4C1F-E053-6C04A8C0D716},817000,19/08/2020,SL0 0QF,S,N,F,83,,ASHFORD ROAD,502473,183934
{B32EBB13-4C3F-3C99-E053-6C04A8C09CA1},2515000,04/09/2020,SL9 7QT,D,N,F,OLDHURST,,BULSTRODE WAY,500052,188701
{BC8936BB-4394-0E2C-E053-6C04A8C0DBF4},286000,11/12/2020,SL9 7QT,T,N,F,7,,BULSTRODE WAY,500052,188701
{BC8936BB-43A0-0E2C-E053-6C04A8C0DBF4},410000,13/11/2020,SL0 0HT,T,N,F,254,,SWALLOW STREET,502772,181893
{A96E4ACB-DDD1-9205-E053-6C04A8C0DA09},615000,20/03/2020,UB9 5GB,D,N,L,12,,EDINBURGH GATE,503807,188333
{BC8936BB-337A-0E2C-E053-6C04A8C0DBF4},540000,01/12/2020,HA5 2NF,S,N,F,4,,CHIPPENHAM CLOSE,509972,189359
{BC8936BB-3301-0E2C-E053-6C04A8C0DBF4},330000,13/08/2020,UB10 0YH,F,Y,L,"BLACKBURN HOUSE, 5",FLAT 6,HORNCHURCH ROAD,506233,183913
{BC8936BB-3303-0E2C-E053-6C04A8C0DBF4},347950,20/08/2020,UB10 0YH,F,Y,L,"BLACKBURN HOUSE, 5",FLAT 12,HORNCHURCH ROAD,506233,183913
{9FF0D969-F7C6-11ED-E053-6C04A8C06383},570000,07/02/2020,UB10 8RA,S,N,F,3,,EDINBURGH CLOSE,507928,185774
{AC07BBCF-CE46-0445-E053-6C04A8C01E31},770000,28/11/2019,UB10 0QX,D,Y,F,15,,MASTERMAN PLACE,506160,184153
{BEF7EBBE-975C-7A76-E053-6B04A8C092F7},700000,25/01/2021,UB9 5JN,D,N,F,8,,POLLARD AVENUE,503742,188196
{BC8936BB-C2D0-0E2C-E053-6C04A8C0DBF4},470000,17/12/2020,UB4 8BH,S,N,F,150,,RAYNTON DRIVE,509874,182639
{BC8936BB-C3F7-0E2C-E053-6C04A8C0DBF4},462500,18/12/2020,UB8 3NR,S,N,F,179,,PIELD HEATH ROAD,506538,182063
{BC8936BB-C7A6-0E2C-E053-6C04A8C0DBF4},465000,08/10/2020,UB10 0AE,S,N,F,59,,HILLINGDON ROAD,506014,183651
{C8A3A575-CEE5-0425-E053-6C04A8C0947B},162000,18/12/2020,UB8 2LJ,F,N,L,41,,VERONA CLOSE,505416,181462
{BA558B32-D2D9-76EF-E053-6B04A8C0B4B7},623000,16/12/2020,UB10 0JX,S,N,F,14,,BISHOPS CLOSE,507039,183381
{B82222ED-1494-6691-E053-6B04A8C02FB2},340000,25/09/2020,UB8 3QG,T,N,F,9,,VIOLET TERRACE,507170,181528
{CB0035E5-77D8-58AE-E053-6B04A8C091AF},280000,28/05/2021,UB10 0FY,F,N,L,"GLOSTER HOUSE, 25",FLAT 19,WILLOUGHBY AVENUE,506063,183442
{79A74E21-1147-1289-E053-6B04A8C01627},102000,17/09/2018,UB8 2LJ,F,N,L,17,,VERONA CLOSE,505416,181462
{79A74E21-1672-1289-E053-6B04A8C01627},435000,26/06/2018,UB10 8FQ,F,Y,L,HINDS COURT,FLAT 31,PERKINS GARDENS,508303,186664
{79A74E21-1674-1289-E053-6B04A8C01627},435000,19/06/2018,UB10 8FQ,F,Y,L,HINDS COURT,FLAT 26,PERKINS GARDENS,508303,186664
{79A74E21-1255-1289-E053-6B04A8C01627},280000,18/10/2018,UB9 6AG,F,N,L,8,,ST MARYS CLOSE,504879,189537
{A9A5A5CB-9BD4-4E7C-82FF-B2643DCCA468},497500,30/07/2015,UB9 5EB ,D,N,F,38,,LOWER ROAD,502654,187760
{726BF13A-555C-0A46-E053-6C04A8C01D0D},475000,06/07/2018,HA4 8PP,F,N,L,"PICCADILLY HOUSE, 24",FLAT 13,PEMBROKE ROAD,509572,187130
{6B32222B-E685-01F1-E053-6C04A8C0D2C8},222500,16/03/2018,UB10 9HF,F,N,L,99,,LEYBOURNE ROAD,508053,183606
{6B32222C-7541-01F1-E053-6C04A8C0D2C8},547000,26/03/2018,UB10 9EL,T,N,F,6,,OAKLEIGH ROAD,508360,184175
{6B32222C-7812-01F1-E053-6C04A8C0D2C8},542000,26/03/2018,UB8 3ND,S,N,F,43,,CHURCH ROAD,506136,182028
{6B32222B-E5FA-01F1-E053-6C04A8C0D2C8},430000,23/03/2018,UB10 8FQ,F,Y,L,HINDS COURT,FLAT 7,PERKINS GARDENS,508303,186664
{6B32222B-E5FD-01F1-E053-6C04A8C0D2C8},355000,23/03/2018,UB10 8FQ,F,Y,L,HINDS COURT,FLAT 32,PERKINS GARDENS,508303,186664
{6B32222B-E62D-01F1-E053-6C04A8C0D2C8},435000,28/03/2018,UB10 8FQ,F,Y,L,HINDS COURT,FLAT 10,PERKINS GARDENS,508303,186664
{6B32222B-E62C-01F1-E053-6C04A8C0D2C8},435000,27/03/2018,UB10 8FQ,F,Y,L,HINDS COURT,FLAT 8,PERKINS GARDENS,508303,186664
{6B32222B-E630-01F1-E053-6C04A8C0D2C8},430000,23/03/2018,UB10 8FQ,F,Y,L,HINDS COURT,FLAT 30,PERKINS GARDENS,508303,186664
{6B32222B-E631-01F1-E053-6C04A8C0D2C8},420000,23/03/2018,UB10 8FQ,F,Y,L,HINDS COURT,FLAT 27,PERKINS GARDENS,508303,186664
{6B32222C-78C7-01F1-E053-6C04A8C0D2C8},315000,10/04/2018,UB8 3TH,F,N,L,61,,WORCESTER ROAD,505577,181897
{6B32222C-7939-01F1-E053-6C04A8C0D2C8},690000,29/03/2018,UB10 0JU,D,N,F,34,,CEDARS DRIVE,507053,183214
{6B32222C-7588-01F1-E053-6C04A8C0D2C8},425000,21/03/2018,UB8 3RW,S,N,F,6,,SAXON CLOSE,506515,181812
{6B32222B-E678-01F1-E053-6C04A8C0D2C8},497000,23/03/2018,UB10 9DF,S,N,F,16,,SEDGWICK AVENUE,507860,184291
{85866A65-07BB-143F-E053-6B04A8C06A15},365000,08/02/2019,HA4 7YX,T,N,F,10,,EAMONT CLOSE,507887,187979
{85866A65-079B-143F-E053-6B04A8C06A15},317500,06/03/2019,UB10 8NG,F,N,L,68,,IVY HOUSE ROAD,507591,186029
{64342BFD-AC8E-422C-E053-6C04A8C0FB8A},345000,19/12/2017,UB7 8QS,T,N,F,62,,FRANKSWOOD AVENUE,506590,181021
{64342BFD-C9DC-422C-E053-6C04A8C0FB8A},355000,10/01/2018,SL0 9RD,T,N,F,46,,LEAS DRIVE,503176,181195
{68FEB20B-1730-38DA-E053-6C04A8C051AE},500000,05/03/2018,UB3 2TW,S,N,F,67,,YORK AVENUE,508279,181357
{68FEB20B-1769-38DA-E053-6C04A8C051AE},410000,16/03/2018,HA4 7BA,F,N,L,"THE THOMAS MORE BUILDING, 10",FLAT 21,ICKENHAM ROAD,509183,187325
{68FEB20B-1748-38DA-E053-6C04A8C051AE},180000,23/02/2018,UB8 1LR,F,N,L,THE GOULDINGS,FLAT 32,PANTILE WALK,505394,184160
{7C2D0700-6152-4963-E053-6B04A8C07B97},915000,05/10/2018,HA4 7AJ,S,N,F,22,,KING EDWARDS ROAD,509053,187411
{7C2D0700-6199-4963-E053-6B04A8C07B97},700000,15/11/2018,UB10 0BN,D,N,F,23,,COURT DRIVE,507072,183641
{7C2D0700-626C-4963-E053-6B04A8C07B97},890000,24/10/2018,UB10 0JY,S,N,F,8,,MILLS CLOSE,507103,183274
{7C2D0700-627F-4963-E053-6B04A8C07B97},650000,19/10/2018,UB10 8EJ,D,N,F,7,,WINDRUSH CLOSE,506544,185728
{7C2D0700-6326-4963-E053-6B04A8C07B97},550000,28/09/2018,UB3 1JY,S,N,F,65,,PRINCES PARK LANE,508582,180688
{8355F008-B36E-55C5-E053-6B04A8C0D090},660000,29/01/2019,SL0 9JU,D,N,F,9,,THORNEY LANE NORTH,503971,181018
{8355F008-A731-55C5-E053-6B04A8C0D090},380000,13/02/2019,UB8 2FA,F,Y,L,"JESSOP COURT, 2",FLAT 77,BRINDLEY PLACE,505401,181301
{773788C2-3252-2CE4-E053-6C04A8C05E57},415000,24/08/2018,UB10 0QH,T,N,F,62,,STAR ROAD,508023,182390
{773788C2-EDB9-2CE4-E053-6C04A8C05E57},292500,29/08/2018,HA4 7RG,S,N,F,9,,WHEELERS DRIVE,508089,188229
{773788C2-36A3-2CE4-E053-6C04A8C05E57},375000,07/09/2018,UB3 2TW,S,N,F,85,,YORK AVENUE,508279,181357
{773788C2-E7E8-2CE4-E053-6C04A8C05E57},410000,24/08/2018,UB4 8RT,S,N,F,227,,LANSBURY DRIVE,509867,182384
{773788C2-E866-2CE4-E053-6C04A8C05E57},655000,05/09/2018,UB10 0BS,D,N,F,19,,ANGLE CLOSE,507192,183613
{773788C2-E7FA-2CE4-E053-6C04A8C05E57},715000,21/08/2018,HA4 8DH,D,N,F,60,,EASTCOTE ROAD,509548,187701
{3E0330EF-6C6F-8D89-E050-A8C062052140},390000,20/07/2016,SL0 0RX,T,N,F,3,,GLAISYER WAY,502500,183239
{3E0330EF-6D11-8D89-E050-A8C062052140},615000,25/08/2016,UB9 5JH,D,N,F,15,,NIGHTINGALE WAY,503581,187974
{39140479-4FFB-3206-E050-A8C063057647},577000,24/06/2016,UB9 5GA ,T,N,L,4,,QUEEN MOTHERS DRIVE,503867,188363
{AC07BBCF-CC29-0445-E053-6C04A8C01E31},320000,09/01/2020,UB8 2FT,F,N,L,"WOODGATE COURT, 145",13,WATERLOO ROAD,505055,183536
{AC07BBD0-49DA-0445-E053-6C04A8C01E31},375000,22/05/2020,HA4 7YE,T,N,F,24,,BRICKETT CLOSE,508245,188641
{BEF7EBBF-1C1B-7A76-E053-6B04A8C092F7},500000,13/11/2020,UB8 3AW,D,N,F,4,,PENN CLOSE,505664,182421
{BC8936BB-C741-0E2C-E053-6C04A8C0DBF4},415000,20/03/2020,UB8 3JS,S,N,F,9,,CORWELL GARDENS,508170,181229
{C8A3A576-677F-0425-E053-6C04A8C0947B},681000,28/06/2021,HA4 6HA,S,N,F,2,,HERLWYN AVENUE,509443,186655
{C8A3A576-6924-0425-E053-6C04A8C0947B},695000,16/04/2021,UB10 8TD,D,N,F,6,,GILBEY CLOSE,507764,185537
{C8A3A575-E2D6-0425-E053-6C04A8C0947B},1505000,16/10/2020,SL9 8QB,S,N,F,30,,OVAL WAY,500101,189438
{B32EBB13-3B62-3C99-E053-6C04A8C09CA1},872000,02/09/2020,UB10 9NT,D,N,F,2,,PORTMAN GARDENS,507156,184268
{C3C3F9B6-0EA8-362B-E053-6B04A8C03ACC},270000,08/03/2021,UB8 2SZ,T,N,F,14,,RUSHES MEAD,505057,183813
{BA558B32-D179-76EF-E053-6B04A8C0B4B7},800000,16/10/2020,UB10 8PZ,D,N,F,50,,HALFORD ROAD,507370,185270
{BA558B32-D86B-76EF-E053-6B04A8C0B4B7},420000,11/12/2020,UB10 8AT,S,N,F,76,,HETHERINGTON WAY,506285,185854
{BA558B32-D790-76EF-E053-6B04A8C0B4B7},435000,20/11/2020,UB3 2QS,S,N,F,64,,STUART CRESCENT,508426,181380
{BA558B32-D359-76EF-E053-6B04A8C0B4B7},422500,11/12/2020,UB10 9HU,T,N,F,8,,DENECROFT CRESCENT,507908,183888
{BA558B32-3254-76EF-E053-6B04A8C0B4B7},2375000,02/10/2020,SL9 8AY,D,N,F,8,,MILL LANE,500533,187998
{BA558B32-D36B-76EF-E053-6B04A8C0B4B7},423000,18/12/2020,UB8 1AT,T,N,F,5,,PRESS ROAD,505640,184536
{B82222ED-1465-6691-E053-6B04A8C02FB2},780000,14/10/2020,UB10 9NZ,D,N,F,22,,SQUIRRELS CLOSE,507237,184503
{B82222ED-1491-6691-E053-6B04A8C02FB2},275000,16/10/2020,UB9 6JE,T,N,F,21,,PEERLESS DRIVE,505048,189028
{B82222ED-104D-6691-E053-6B04A8C02FB2},462500,23/10/2020,UB4 8AF,S,N,F,114,,PARK LANE,509305,182315
{B82222ED-113E-6691-E053-6B04A8C02FB2},500000,16/10/2020,UB3 2NG,S,N,F,11,,LANNOCK ROAD,509592,180224
{B82222ED-105E-6691-E053-6B04A8C02FB2},980000,19/10/2020,UB10 8PZ,D,N,F,52,,HALFORD ROAD,507370,185270
{B82222ED-0F39-6691-E053-6B04A8C02FB2},457500,22/10/2020,UB8 3DW,S,N,F,12,,THACKERAY CLOSE,507869,181201
{B82222ED-1358-6691-E053-6B04A8C02FB2},715000,31/07/2020,UB8 1PY,D,N,F,8,,WOODHALL CLOSE,505917,185476
{CB0035E5-7A3B-58AE-E053-6B04A8C091AF},235000,04/08/2021,UB10 8AT,F,N,L,50,,HETHERINGTON WAY,506285,185854
{CB0035E5-7776-58AE-E053-6B04A8C091AF},208000,03/06/2021,UB4 8HW,F,N,L,"BROADMEAD COURT, 1346",FLAT 3,UXBRIDGE ROAD,508588,181944
{CB0035E5-7780-58AE-E053-6B04A8C091AF},240000,07/04/2021,UB7 8HR,F,N,L,6,,ASPEN CLOSE,506568,180284
{CB0035E5-7798-58AE-E053-6B04A8C091AF},540000,08/04/2021,UB10 0FF,T,N,F,48,,LAWRENCE GROVE,506298,183345
{3E0330F0-1338-8D89-E050-A8C062052140},450000,19/08/2016,UB10 0DG,T,N,F,88,,PARKFIELD AVENUE,507734,182757
{3E0330F0-135E-8D89-E050-A8C062052140},380000,05/09/2016,UB10 0SR,T,N,F,7,,HEWENS ROAD,508280,182226
{3E0330F0-158B-8D89-E050-A8C062052140},455000,24/08/2016,UB8 2AS,T,N,F,19,,HOWS CLOSE,505335,183880
{3E0330F0-15D8-8D89-E050-A8C062052140},405000,02/09/2016,UB8 3LL,S,N,F,32,,PARK VIEW ROAD,507156,181147
{3E0330F0-1600-8D89-E050-A8C062052140},471160,20/09/2016,UB10 0QQ,S,N,F,7,,TOWERS AVENUE,508043,182518
{3E0330F0-160C-8D89-E050-A8C062052140},433500,26/08/2016,HA4 7RD,T,N,F,187,,LADYGATE LANE,508006,188229
{3E0330F0-1749-8D89-E050-A8C062052140},485000,10/08/2016,UB10 8UF,T,N,F,186,,AYLSHAM DRIVE,508619,186525
{3E0330F0-1A23-8D89-E050-A8C062052140},494000,29/09/2016,UB8 1PY,S,N,F,3,,WOODHALL CLOSE,505917,185476
{6DA08449-A051-30F2-E053-6B04A8C05F3B},440000,19/03/2018,UB9 5FH,F,Y,L,KORDA HOUSE,FLAT 37,STANLEY KUBRICK ROAD,504073,188616
{5F54B81C-BB6F-2B45-E053-6B04A8C01FB0},480000,31/07/2017,UB9 5FH,F,Y,L,KORDA HOUSE,FLAT 34,STANLEY KUBRICK ROAD,504073,188616
{64342BFD-AEBD-422C-E053-6C04A8C0FB8A},565000,05/01/2018,UB10 8FB,F,N,L,LYSANDER HOUSE,FLAT 34,JOSIAH DRIVE,508232,186640
{6B32222B-E330-01F1-E053-6C04A8C0D2C8},216000,23/03/2018,UB4 8HW,F,N,L,"BROADMEAD COURT, 1346",FLAT 1,UXBRIDGE ROAD,508588,181944
{582D0636-889A-8F22-E053-6C04A8C01BAC},349950,25/07/2017,HA4 6DH,F,N,L,SHERLEYS COURT,FLAT 24,WOOD LANE,509378,186926
{582D0636-88AA-8F22-E053-6C04A8C01BAC},755000,16/08/2017,UB10 8SR,D,N,F,2,,THE CHASE,507305,185192
{582D0636-88A4-8F22-E053-6C04A8C01BAC},739500,17/08/2017,UB10 8XB,T,N,L,1,,CHURCH PLACE,508082,186205
{582D0637-47D4-8F22-E053-6C04A8C01BAC},550000,04/08/2017,UB10 9LH,D,N,F,3,,HARTSHILL CLOSE,507514,184502
{582D0637-43D8-8F22-E053-6C04A8C01BAC},567000,26/07/2017,UB10 8JJ,T,N,F,184,,HOYLAKE CRESCENT,507365,187013
{582D0637-496C-8F22-E053-6C04A8C01BAC},592500,20/07/2017,HA4 8AN,D,N,F,3,,FAIRACRES,509913,187938
{582D0637-491B-8F22-E053-6C04A8C01BAC},500000,14/07/2017,UB10 8UF,T,N,F,192,,AYLSHAM DRIVE,508619,186525
{666758D7-11EA-3363-E053-6B04A8C0D74E},435000,26/01/2018,UB10 0EB,S,N,F,34,,CHURCHILL AVENUE,507541,182743
{666758D6-8563-3363-E053-6B04A8C0D74E},1330000,29/01/2018,SL9 7FD,D,N,F,3,,ORTMAN CLOSE,500080,187650
{666758D6-840B-3363-E053-6B04A8C0D74E},410000,12/01/2018,UB9 4EE,S,N,F,14,,DENHAM CLOSE,504046,186398
{5F54B81D-6EDB-2B45-E053-6B04A8C01FB0},450000,22/11/2017,UB10 0QQ,S,N,F,10,,TOWERS AVENUE,508043,182518
{5F54B81D-73DC-2B45-E053-6B04A8C01FB0},485000,13/11/2017,UB10 8RT,S,N,F,68,,BURNHAM AVENUE,508247,185518
{5F54B81D-7464-2B45-E053-6B04A8C01FB0},328500,31/10/2017,UB9 6JE,S,N,F,27,,PEERLESS DRIVE,505048,189028
{5F54B81D-700F-2B45-E053-6B04A8C01FB0},513000,12/10/2017,UB4 8ES,S,N,F,57,,MELLOW LANE EAST,508511,182358
{726BF13A-5720-0A46-E053-6C04A8C01D0D},695000,26/03/2018,UB10 9PR,S,Y,F,7,,SOUTHSIDE CLOSE,506191,184264
{80E1AA97-A505-7BF8-E053-6C04A8C00BF2},475000,04/01/2019,UB8 2QP,S,N,F,32,,BRIDGE ROAD,505323,183470
{80E1AA97-A625-7BF8-E053-6C04A8C00BF2},245000,28/03/2018,UB3 2RS,F,N,L,"GEORGE COURT, 89",FLAT 30,GRANGE ROAD,509553,181549
{80E1AA98-607E-7BF8-E053-6C04A8C00BF2},380000,27/06/2018,UB4 8EU,S,N,F,7,,BLACKLANDS DRIVE,508591,182063
{80E1AA98-65DA-7BF8-E053-6C04A8C00BF2},240000,18/01/2019,UB3 2AT,F,N,L,43,,FORRIS AVENUE,509515,180501
{666758D7-1661-3363-E053-6B04A8C0D74E},444000,29/01/2018,UB10 0HQ,S,N,F,36,,WEALD ROAD,507221,183201
{582D0637-4450-8F22-E053-6C04A8C01BAC},1250000,11/08/2017,HA4 7XL,D,N,F,1,,SHERWOOD AVENUE,509032,188099
{5A9D8B54-B46B-68EB-E053-6B04A8C0D293},235000,11/08/2017,UB9 6JF,F,N,L,101,,PEERLESS DRIVE,505079,188967
{919FEC04-D261-9A90-E053-6C04A8C0A300},246000,09/08/2019,UB8 2LP,F,N,L,113,,NEWCOURT,505333,181565
{919FEC04-E577-9A90-E053-6C04A8C0A300},895000,26/07/2019,SL9 8HZ,D,N,F,23,,THE CHYNE,500538,188867
{919FEC04-D550-9A90-E053-6C04A8C0A300},360000,12/07/2019,UB10 0YD,F,Y,L,"HESTON HOUSE, 2",FLAT 1,NUNNELEY CLOSE,506125,183626
{919FEC04-D140-9A90-E053-6C04A8C0A300},535000,25/07/2019,UB8 3JP,S,N,F,6,,LANSDOWNE ROAD,508076,181387
{919FEC05-868B-9A90-E053-6C04A8C0A300},428000,26/07/2019,UB10 9HN,S,N,F,14,,FESTIVAL CLOSE,507660,183715
{9B361205-E2AA-1904-E053-6B04A8C0EEB5},460000,29/11/2019,UB10 0HQ,S,N,F,40,,WEALD ROAD,507221,183201
{9B361205-E29D-1904-E053-6B04A8C0EEB5},356500,08/11/2019,HA4 7BD,F,N,L,"CROMWELL HOUSE, 43 - 45",FLAT 11,HIGH STREET,509231,187422
{9B361205-E587-1904-E053-6B04A8C0EEB5},320000,07/10/2019,UB8 3EW,S,N,F,134,,COLLINGWOOD ROAD,507785,181928
{9B361205-E353-1904-E053-6B04A8C0EEB5},310000,24/04/2019,UB4 0RR,F,N,L,"LEGION HOUSE, 854",FLAT 13,UXBRIDGE ROAD,509893,181478
{9B361205-E59F-1904-E053-6B04A8C0EEB5},782500,28/11/2019,HA4 8HG,S,N,F,1B,,MANOR CLOSE,509608,187386
{9FF0D969-6CA2-11ED-E053-6C04A8C06383},285000,10/02/2020,UB8 3TW,F,N,L,19,,ROBINWOOD GROVE,506735,182400
{9B361205-F3AB-1904-E053-6B04A8C0EEB5},305000,06/09/2019,SL3 6BH,F,N,L,22,,WITHYCROFT,500209,180969
{A71375FD-D665-7576-E053-6C04A8C0462F},595000,11/03/2020,UB10 0JB,D,N,F,42,,HILLINGDON HILL,506353,182941
{9DBAD221-5083-6EB3-E053-6B04A8C0F257},590000,10/12/2019,HA4 8JX,D,N,F,10,,BRICKWALL LANE,509535,187197
{9DBAD221-4F7E-6EB3-E053-6B04A8C0F257},360000,21/11/2019,UB10 0YD,F,Y,L,"ORION HOUSE, 1",FLAT 5,NUNNELEY CLOSE,506125,183626
{9DBAD221-4DAA-6EB3-E053-6B04A8C0F257},197500,17/12/2019,UB9 6JF,F,N,L,89,,PEERLESS DRIVE,505079,188967
{BEF7EBBE-8469-7A76-E053-6B04A8C092F7},262000,29/05/2020,UB3 2AT,F,N,L,35,,FORRIS AVENUE,509515,180501
{BEF7EBBE-8274-7A76-E053-6B04A8C092F7},335000,12/01/2021,UB10 8RJ,F,N,L,14,,ST GILES AVENUE,508360,185814
{BEF7EBBE-82BA-7A76-E053-6B04A8C092F7},355000,05/01/2021,UB8 3EW,S,N,F,130,,COLLINGWOOD ROAD,507785,181928
{BEF7EBBE-83C7-7A76-E053-6B04A8C092F7},581000,27/01/2021,UB10 8PF,S,N,F,97,,GLEBE AVENUE,508460,185706
{CB0035E6-04D0-58AE-E053-6B04A8C091AF},300000,05/05/2021,UB10 9DN,T,N,F,84,,MIDHURST GARDENS,508103,184034
{965B6D91-A6F3-95E4-E053-6C04A8C07729},350000,30/09/2019,UB7 7RH,T,N,F,16,,WINNOCK ROAD,505877,180255
{965B6D91-A752-95E4-E053-6C04A8C07729},720000,27/06/2019,UB10 8JF,D,N,F,82,,HOYLAKE CRESCENT,507560,186764
{965B6D91-A742-95E4-E053-6C04A8C07729},535000,06/09/2019,UB4 8DY,T,N,F,19A,,BLACKPOOL GARDENS,509072,182135
{AC07BBCF-CD7F-0445-E053-6C04A8C01E31},300000,20/08/2019,HA4 6EH,F,N,L,66,,BEECHWOOD AVENUE,509699,186368
{AC07BBCF-CCCE-0445-E053-6C04A8C01E31},420000,05/06/2020,UB8 3EW,T,N,F,145,,COLLINGWOOD ROAD,507785,181928
{BEF7EBBE-9626-7A76-E053-6B04A8C092F7},425000,20/12/2019,UB9 4BT,F,N,L,134,,KINGS MILL WAY,505210,184772
{BC8936BB-C381-0E2C-E053-6C04A8C0DBF4},480000,21/12/2020,UB10 0AQ,T,N,F,2,,PARK ROAD EAST,505934,183254
{BC8936BB-C66D-0E2C-E053-6C04A8C0DBF4},450000,15/12/2020,UB8 2NF,D,N,F,7,,WALFORD ROAD,505453,183332
{BC8936BB-C2E9-0E2C-E053-6C04A8C0DBF4},645500,14/12/2020,UB10 8PN,S,N,F,9,,SUSSEX ROAD,508452,185307
{C8A3A576-6CAA-0425-E053-6C04A8C0947B},365000,27/05/2021,UB8 3UA,T,N,F,19,,ALDENHAM DRIVE,507614,182047
{C8A3A576-6B90-0425-E053-6C04A8C0947B},500000,30/06/2021,HA4 6PN,S,N,F,23,,LEA CRESCENT,509802,185605
{BA558B32-D791-76EF-E053-6B04A8C0B4B7},452000,23/11/2020,UB7 8LS,T,N,F,25,,MAPLE AVENUE,506568,180423
{BA558B32-D947-76EF-E053-6B04A8C0B4B7},650000,20/11/2020,UB10 8DY,S,N,F,15,,STEDMAN CLOSE,507297,186182
{BA558B32-D7CA-76EF-E053-6B04A8C0B4B7},335000,27/11/2020,UB10 0DT,T,N,F,17,,TANGLEWOOD CLOSE,507435,182491
{B82222ED-1492-6691-E053-6B04A8C02FB2},465000,25/09/2020,UB8 2NG,S,N,F,41,,WALFORD ROAD,505564,183349
{B82222ED-1519-6691-E053-6B04A8C02FB2},495000,26/10/2020,UB8 1XP,T,N,F,12,,FAIRLIGHT DRIVE,505536,184885
{B82222ED-151B-6691-E053-6B04A8C02FB2},825000,30/10/2020,UB4 8PD,D,N,F,135A,COOLS LODGE,CHARVILLE LANE,508988,183225
{CB0035E5-87EA-58AE-E053-6B04A8C091AF},322500,21/06/2021,UB9 5LH,F,N,L,FRAMPTON COURT,2,DENHAM GREEN LANE,503944,188295
{CB0035E6-058D-58AE-E053-6B04A8C091AF},970500,18/08/2021,HA4 7UQ,S,N,F,27,,PARK AVENUE,508911,188199
{CB0035E5-781D-58AE-E053-6B04A8C091AF},565000,10/08/2021,UB10 0HT,S,N,F,13,,GRESHAM ROAD,507333,183313
{C8A3A575-D079-0425-E053-6C04A8C0947B},465000,05/03/2021,UB10 0EZ,S,N,F,28,,CLIFTON GARDENS,507648,183233
{98C75471-6DF6-72E9-E053-6B04A8C042F0},295000,25/10/2019,UB10 8TY,F,N,L,4,,MELVILLE CLOSE,508572,186512
{98C75471-7031-72E9-E053-6B04A8C042F0},360000,01/10/2019,UB10 0YD,F,Y,L,"ORION HOUSE, 1",FLAT 1,NUNNELEY CLOSE,506125,183626
{CB0035E5-7775-58AE-E053-6B04A8C091AF},590000,27/04/2021,UB10 9NQ,S,N,F,19,,HONEYCROFT HILL,506339,184344
